<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.08	08:45:00	3392.32	3394.59	3391.47	3392.36	3944	0	7
2025.08.08	09:00:00	3392.35	3397.66	3392.01	3394.79	5495	0	7
2025.08.08	09:15:00	3394.76	3395.70	3392.46	3393.95	5106	0	7
2025.08.08	09:30:00	3393.93	3395.26	3389.51	3390.16	5194	0	7
2025.08.08	09:45:00	3390.11	3395.12	3388.70	3393.56	5035	0	7
2025.08.08	10:00:00	3393.56	3400.54	3393.54	3396.19	5718	0	7
2025.08.08	10:15:00	3396.26	3397.62	3394.43	3395.15	5376	0	7
2025.08.08	10:30:00	3395.07	3400.44	3392.10	3398.57	7262	0	7
2025.08.08	10:45:00	3398.71	3404.18	3398.02	3402.14	6333	0	7
2025.08.08	11:00:00	3402.13	3402.63	3400.05	3400.77	5112	0	7
2025.08.08	11:15:00	3400.79	3401.62	3398.17	3399.39	3774	0	7
2025.08.08	11:30:00	3399.39	3399.93	3397.26	3399.12	6701	0	7
2025.08.08	11:45:00	3399.09	3399.28	3394.15	3394.42	6156	0	7
2025.08.08	12:00:00	3394.40	3399.24	3393.97	3398.65	5681	0	7
2025.08.08	12:15:00	3398.66	3401.32	3398.49	3399.45	5053	0	7
2025.08.08	12:30:00	3399.45	3401.45	3396.65	3400.62	5652	0	7
2025.08.08	12:45:00	3400.61	3401.56	3399.79	3400.71	4911	0	7
2025.08.08	13:00:00	3400.78	3401.03	3395.77	3397.18	4643	0	7
2025.08.08	13:15:00	3397.18	3397.21	3389.53	3390.39	5613	0	7
2025.08.08	13:30:00	3390.39	3391.72	3386.58	3388.40	6715	0	7
2025.08.08	13:45:00	3388.42	3389.49	3384.52	3385.24	6043	0	7
2025.08.08	14:00:00	3385.18	3388.53	3384.23	3385.39	6444	0	7
2025.08.08	14:15:00	3385.39	3386.03	3380.50	3381.71	5468	0	7
2025.08.08	14:30:00	3381.66	3387.21	3381.26	3387.11	7049	0	7
2025.08.08	14:45:00	3387.06	3388.51	3383.68	3386.09	6711	0	7
2025.08.08	15:00:00	3386.13	3390.41	3384.99	3387.36	6691	0	7
2025.08.08	15:15:00	3387.36	3396.52	3385.77	3394.47	7174	0	7
2025.08.08	15:30:00	3394.50	3401.83	3394.41	3398.79	8790	0	7
2025.08.08	15:45:00	3398.65	3399.50	3388.50	3391.59	8232	0	7
2025.08.08	16:00:00	3391.59	3396.00	3388.14	3395.77	8074	0	7
2025.08.08	16:15:00	3395.69	3395.81	3387.53	3392.39	7819	0	7
2025.08.08	16:30:00	3392.50	3397.83	3389.67	3396.47	7351	0	7
2025.08.08	16:45:00	3396.45	3401.73	3395.96	3400.24	6540	0	7
2025.08.08	17:00:00	3400.28	3401.20	3384.14	3387.96	7640	0	7
2025.08.08	17:15:00	3388.00	3390.17	3382.98	3383.20	6867	0	7
2025.08.08	17:30:00	3383.01	3388.66	3381.21	3386.92	5600	0	7
2025.08.08	17:45:00	3386.92	3391.22	3385.99	3390.66	5158	0	7
2025.08.08	18:00:00	3390.66	3392.73	3388.79	3391.30	5373	0	7
2025.08.08	18:15:00	3391.25	3395.27	3389.67	3393.33	5047	0	7
2025.08.08	18:30:00	3393.31	3394.68	3390.95	3392.50	4748	0	7
2025.08.08	18:45:00	3392.50	3395.35	3391.14	3395.31	5342	0	7
2025.08.08	19:00:00	3395.27	3397.44	3394.14	3395.19	4016	0	7
2025.08.08	19:15:00	3395.21	3398.66	3393.61	3397.97	4675	0	7
2025.08.08	19:30:00	3397.99	3400.76	3397.90	3398.53	4502	0	7
2025.08.08	19:45:00	3398.52	3400.38	3397.56	3397.57	3525	0	7
2025.08.08	20:00:00	3397.63	3399.16	3395.41	3398.86	4217	0	7
2025.08.08	20:15:00	3398.86	3399.03	3395.81	3398.52	4393	0	7
2025.08.08	20:30:00	3398.54	3399.60	3396.09	3397.17	2945	0	7
2025.08.08	20:45:00	3397.19	3398.25	3382.01	3382.34	3304	0	7
2025.08.08	21:00:00	3382.39	3404.66	3377.75	3397.89	9462	0	7
2025.08.08	21:15:00	3397.90	3398.97	3389.86	3394.37	7587	0	7
2025.08.08	21:30:00	3394.36	3397.09	3391.00	3395.66	5534	0	7
2025.08.08	21:45:00	3395.67	3400.86	3393.44	3395.56	4866	0	7
2025.08.08	22:00:00	3395.44	3401.03	3394.33	3398.14	5028	0	7
2025.08.08	22:15:00	3398.03	3399.63	3393.20	3394.49	4746	0	7
2025.08.08	22:30:00	3394.49	3398.71	3392.25	3396.37	5685	0	7
2025.08.08	22:45:00	3396.31	3399.60	3395.45	3398.60	5817	0	7
2025.08.08	23:00:00	3398.70	3398.97	3394.64	3395.01	3691	0	7
2025.08.08	23:15:00	3394.99	3396.43	3393.67	3395.59	3336	0	7
2025.08.08	23:30:00	3395.56	3398.73	3392.36	3398.08	2554	0	7
2025.08.08	23:45:00	3398.07	3398.35	3396.03	3397.56	1392	0	7
2025.08.11	01:00:00	3398.15	3405.25	3390.91	3394.84	3497	0	7
2025.08.11	01:15:00	3394.77	3397.02	3392.24	3394.88	1726	0	7
2025.08.11	01:30:00	3394.71	3394.71	3392.41	3393.75	1436	0	7
2025.08.11	01:45:00	3393.74	3395.75	3393.21	3395.34	1193	0	7
2025.08.11	02:00:00	3395.31	3396.96	3393.32	3393.70	1519	0	7
2025.08.11	02:15:00	3393.76	3395.95	3392.61	3394.70	1008	0	7
2025.08.11	02:30:00	3394.71	3395.06	3393.39	3394.04	1132	0	7
2025.08.11	02:45:00	3394.06	3394.30	3390.31	3391.36	1995	0	7
2025.08.11	03:00:00	3391.43	3391.75	3386.59	3387.51	4493	0	7
2025.08.11	03:15:00	3387.39	3390.20	3386.20	3388.03	3304	0	7
2025.08.11	03:30:00	3388.03	3388.29	3382.59	3383.78	3833	0	7
2025.08.11	03:45:00	3383.78	3384.71	3381.55	3381.63	4242	0	7
2025.08.11	04:00:00	3381.58	3383.93	3367.77	3373.01	6639	0	7
2025.08.11	04:15:00	3373.00	3376.23	3371.76	3375.27	4833	0	7
2025.08.11	04:30:00	3375.25	3375.65	3371.10	3374.77	4190	0	7
2025.08.11	04:45:00	3374.77	3380.06	3373.85	3377.59	4589	0	7
2025.08.11	05:00:00	3377.58	3378.91	3373.20	3373.39	4473	0	7
2025.08.11	05:15:00	3373.48	3377.44	3369.83	3377.38	4153	0	7
2025.08.11	05:30:00	3377.38	3378.41	3373.99	3376.14	4061	0	7
2025.08.11	05:45:00	3376.14	3380.05	3376.02	3377.24	3670	0	7
2025.08.11	06:00:00	3377.24	3378.53	3376.06	3378.01	3254	0	7
2025.08.11	06:15:00	3378.01	3379.80	3377.89	3378.53	3131	0	7
2025.08.11	06:30:00	3378.52	3380.26	3374.17	3375.01	3412	0	7
2025.08.11	06:45:00	3375.00	3378.88	3374.58	3378.31	3016	0	7
2025.08.11	07:00:00	3378.27	3378.66	3376.25	3377.98	2803	0	7
2025.08.11	07:15:00	3378.00	3379.90	3376.75	3377.80	2592	0	7
2025.08.11	07:30:00	3377.81	3378.78	3376.49	3377.47	2322	0	7
2025.08.11	07:45:00	3377.50	3377.76	3375.57	3375.91	2368	0	7
2025.08.11	08:00:00	3375.91	3379.38	3373.99	3378.72	3275	0	7
2025.08.11	08:15:00	3378.72	3380.16	3377.20	3377.24	2930	0	7
2025.08.11	08:30:00	3377.24	3377.93	3375.01	3376.43	3242	0	7
2025.08.11	08:45:00	3376.47	3378.83	3376.35	3377.13	2754	0	7
2025.08.11	09:00:00	3377.18	3377.30	3371.57	3373.36	4048	0	7
2025.08.11	09:15:00	3373.35	3374.06	3366.35	3366.59	4169	0	7
2025.08.11	09:30:00	3366.52	3369.35	3363.76	3366.09	5137	0	7
2025.08.11	09:45:00	3366.10	3368.91	3364.12	3365.76	3788	0	7
2025.08.11	10:00:00	3365.79	3365.89	3359.61	3363.07	4920	0	7
2025.08.11	10:15:00	3363.09	3366.52	3362.86	3365.48	3716	0	7
2025.08.11	10:30:00	3365.48	3365.74	3358.81	3362.39	5046	0	7
2025.08.11	10:45:00	3362.37	3362.50	3357.14	3360.23	5259	0	7
2025.08.11	11:00:00	3360.23	3363.06	3358.92	3358.97	4660	0	7
2025.08.11	11:15:00	3358.98	3365.92	3358.90	3365.03	4370	0	7
2025.08.11	11:30:00	3365.02	3365.65	3362.15	3363.21	3170	0	7
2025.08.11	11:45:00	3363.21	3364.46	3361.42	3361.99	3814	0	7
2025.08.11	12:00:00	3362.04	3362.04	3356.00	3356.07	3975	0	7
2025.08.11	12:15:00	3356.14	3363.77	3354.44	3363.48	4313	0	7
2025.08.11	12:30:00	3363.49	3363.69	3357.30	3358.86	4470	0	7
2025.08.11	12:45:00	3358.85	3359.30	3353.01	3353.41	4310	0	7
2025.08.11	13:00:00	3353.40	3359.91	3353.21	3359.81	4159	0	7
2025.08.11	13:15:00	3359.82	3363.96	3359.46	3360.93	4047	0	7
2025.08.11	13:30:00	3360.92	3363.52	3360.26	3360.71	3507	0	7
2025.08.11	13:45:00	3360.72	3360.99	3358.22	3358.51	3157	0	7
2025.08.11	14:00:00	3358.52	3358.89	3353.55	3354.50	3973	0	7
2025.08.11	14:15:00	3354.49	3356.00	3350.16	3351.97	4666	0	7
2025.08.11	14:30:00	3351.96	3353.81	3349.86	3353.81	4891	0	7
2025.08.11	14:45:00	3353.78	3355.41	3351.32	3355.33	4530	0	7
2025.08.11	15:00:00	3355.32	3357.03	3353.30	3353.74	4477	0	7
2025.08.11	15:15:00	3353.74	3356.78	3347.44	3349.23	5287	0	7
2025.08.11	15:30:00	3349.19	3355.41	3344.42	3355.08	6300	0	7
2025.08.11	15:45:00	3355.07	3357.56	3352.97	3356.84	4926	0	7
2025.08.11	16:00:00	3356.85	3358.87	3348.68	3350.17	5897	0	7
2025.08.11	16:15:00	3350.17	3352.70	3348.45	3350.66	5240	0	7
2025.08.11	16:30:00	3350.77	3358.55	3349.73	3358.03	6423	0	7
2025.08.11	16:45:00	3358.11	3362.91	3358.11	3358.65	5731	0	7
2025.08.11	17:00:00	3358.65	3359.40	3354.85	3358.60	5978	0	7
2025.08.11	17:15:00	3358.63	3359.29	3351.88	3351.99	5571	0	7
2025.08.11	17:30:00	3351.95	3352.57	3341.56	3346.70	6480	0	7
2025.08.11	17:45:00	3346.69	3349.08	3344.80	3346.38	4839	0	7
2025.08.11	18:00:00	3346.38	3348.98	3344.93	3346.33	4641	0	7
2025.08.11	18:15:00	3346.34	3350.23	3346.10	3349.94	3862	0	7
2025.08.11	18:30:00	3349.87	3352.33	3348.02	3349.39	3998	0	7
2025.08.11	18:45:00	3349.36	3349.86	3347.71	3349.46	4120	0	7
2025.08.11	19:00:00	3349.46	3350.31	3345.36	3347.64	4699	0	7
2025.08.11	19:15:00	3347.63	3349.49	3346.43	3346.49	2920	0	7
2025.08.11	19:30:00	3346.49	3347.13	3342.84	3344.44	3260	0	7
2025.08.11	19:45:00	3344.41	3344.62	3342.59	3344.18	3523	0	7
2025.08.11	20:00:00	3344.19	3344.64	3342.31	3343.14	2919	0	7
2025.08.11	20:15:00	3343.14	3345.70	3342.09	3345.34	3232	0	7
2025.08.11	20:30:00	3345.38	3358.69	3341.24	3358.40	7296	0	7
2025.08.11	20:45:00	3358.46	3358.84	3355.05	3357.67	4612	0	7
2025.08.11	21:00:00	3357.67	3358.72	3353.89	3354.35	3976	0	7
2025.08.11	21:15:00	3354.34	3356.31	3352.35	3355.32	3681	0	7
2025.08.11	21:30:00	3355.32	3357.02	3354.10	3355.99	2687	0	7
2025.08.11	21:45:00	3356.01	3356.69	3354.27	3356.17	2428	0	7
2025.08.11	22:00:00	3356.21	3356.88	3352.83	3353.30	2124	0	7
2025.08.11	22:15:00	3353.31	3353.77	3351.82	3352.95	2201	0	7
2025.08.11	22:30:00	3352.96	3354.13	3352.16	3354.04	2490	0	7
2025.08.11	22:45:00	3354.02	3354.37	3350.44	3351.55	3286	0	7
2025.08.11	23:00:00	3351.55	3351.83	3350.23	3350.41	1754	0	7
2025.08.11	23:15:00	3350.41	3351.41	3349.73	3349.85	1632	0	7
2025.08.11	23:30:00	3349.84	3349.98	3346.68	3347.15	2380	0	7
2025.08.11	23:45:00	3347.12	3347.50	3342.26	3342.82	2447	0	7
2025.08.12	01:00:00	3342.76	3346.70	3342.60	3346.22	1581	0	7
2025.08.12	01:15:00	3346.21	3346.39	3344.23	3344.80	1246	0	7
2025.08.12	01:30:00	3344.78	3345.43	3342.89	3343.34	1361	0	7
2025.08.12	01:45:00	3343.34	3347.27	3343.29	3347.10	1456	0	7
2025.08.12	02:00:00	3347.09	3347.91	3346.31	3347.64	1405	0	7
2025.08.12	02:15:00	3347.61	3349.64	3346.91	3346.92	1205	0	7
2025.08.12	02:30:00	3346.91	3349.13	3346.66	3347.88	1151	0	7
2025.08.12	02:45:00	3347.86	3349.61	3347.86	3349.02	1105	0	7
2025.08.12	03:00:00	3349.03	3351.37	3347.46	3351.30	2383	0	7
2025.08.12	03:15:00	3351.29	3353.29	3350.18	3350.66	2810	0	7
2025.08.12	03:30:00	3350.70	3355.03	3350.30	3354.91	2477	0	7
2025.08.12	03:45:00	3354.92	3355.72	3354.26	3354.53	2285	0	7
2025.08.12	04:00:00	3354.54	3357.41	3352.89	3356.55	3347	0	7
2025.08.12	04:15:00	3356.54	3357.44	3349.89	3351.14	3324	0	7
2025.08.12	04:30:00	3351.14	3351.72	3346.28	3350.21	3850	0	7
2025.08.12	04:45:00	3350.21	3352.55	3348.96	3349.83	3452	0	7
2025.08.12	05:00:00	3349.83	3352.76	3349.75	3351.15	2411	0	7
2025.08.12	05:15:00	3351.15	3353.07	3350.30	3352.81	2220	0	7
2025.08.12	05:30:00	3352.80	3354.35	3350.22	3350.60	2233	0	7
2025.08.12	05:45:00	3350.60	3353.60	3350.15	3353.05	2154	0	7
2025.08.12	06:00:00	3353.07	3355.38	3353.07	3354.94	2404	0	7
2025.08.12	06:15:00	3354.94	3355.03	3351.06	3351.25	2747	0	7
2025.08.12	06:30:00	3351.24	3351.65	3349.35	3350.27	2065	0	7
2025.08.12	06:45:00	3350.28	3350.93	3348.20	3349.50	1750	0	7
2025.08.12	07:00:00	3349.44	3352.39	3348.63	3351.29	1679	0	7
2025.08.12	07:15:00	3351.29	3352.91	3351.24	3352.02	1602	0	7
2025.08.12	07:30:00	3352.03	3354.40	3349.72	3354.25	2364	0	7
2025.08.12	07:45:00	3354.26	3355.75	3353.12	3354.51	2369	0	7
2025.08.12	08:00:00	3354.45	3354.99	3353.09	3353.77	2263	0	7
2025.08.12	08:15:00	3353.80	3354.86	3352.98	3353.18	2181	0	7
2025.08.12	08:30:00	3353.16	3354.26	3352.29	3352.57	2542	0	7
2025.08.12	08:45:00	3352.55	3355.81	3350.53	3354.63	2687	0	7
2025.08.12	09:00:00	3354.62	3354.93	3347.06	3348.55	3727	0	7
2025.08.12	09:15:00	3348.55	3348.55	3342.27	3344.91	4667	0	7
2025.08.12	09:30:00	3344.92	3349.14	3342.34	3348.90	3392	0	7
2025.08.12	09:45:00	3348.91	3348.92	3343.75	3345.48	3067	0	7
2025.08.12	10:00:00	3345.48	3348.13	3343.85	3344.96	2792	0	7
2025.08.12	10:15:00	3344.97	3349.21	3344.87	3349.17	2133	0	7
2025.08.12	10:30:00	3349.18	3358.17	3348.42	3355.50	3727	0	7
2025.08.12	10:45:00	3355.50	3357.31	3352.66	3355.63	3076	0	7
2025.08.12	11:00:00	3355.66	3355.85	3351.46	3353.11	2582	0	7
2025.08.12	11:15:00	3353.10	3353.74	3348.67	3349.81	2594	0	7
2025.08.12	11:30:00	3349.83	3351.01	3346.03	3347.08	2655	0	7
2025.08.12	11:45:00	3347.08	3349.30	3345.62	3347.96	2453	0	7
2025.08.12	12:00:00	3347.98	3351.89	3346.88	3351.09	2820	0	7
2025.08.12	12:15:00	3351.07	3351.53	3348.36	3348.36	1966	0	7
2025.08.12	12:30:00	3348.37	3349.19	3347.34	3348.16	1713	0	7
2025.08.12	12:45:00	3348.15	3348.63	3344.44	3345.52	2081	0	7
2025.08.12	13:00:00	3345.53	3348.76	3344.14	3348.59	2734	0	7
2025.08.12	13:15:00	3348.61	3350.56	3347.18	3349.44	2606	0	7
2025.08.12	13:30:00	3349.47	3350.16	3345.09	3345.09	2222	0	7
2025.08.12	13:45:00	3345.06	3346.77	3344.02	3344.78	2592	0	7
2025.08.12	14:00:00	3344.77	3345.18	3342.02	3343.87	3030	0	7
2025.08.12	14:15:00	3343.89	3343.97	3339.42	3343.13	3123	0	7
2025.08.12	14:30:00	3343.12	3346.44	3336.15	3346.43	4323	0	7
2025.08.12	14:45:00	3346.45	3348.36	3344.67	3347.52	2787	0	7
2025.08.12	15:00:00	3347.52	3348.40	3343.87	3344.21	3424	0	7
2025.08.12	15:15:00	3344.21	3344.68	3338.65	3339.76	4388	0	7
2025.08.12	15:30:00	3339.86	3354.64	3339.81	3349.63	8353	0	7
2025.08.12	15:45:00	3349.64	3358.10	3347.95	3349.94	7060	0	7
2025.08.12	16:00:00	3349.90	3354.23	3342.58	3344.12	6799	0	7
2025.08.12	16:15:00	3344.14	3350.14	3343.81	3347.61	5605	0	7
2025.08.12	16:30:00	3347.61	3355.92	3340.11	3354.98	6686	0	7
2025.08.12	16:45:00	3354.88	3357.02	3343.57	3345.49	8414	0	7
2025.08.12	17:00:00	3345.45	3346.59	3335.83	3335.97	7153	0	7
2025.08.12	17:15:00	3335.96	3337.51	3331.13	3335.18	7267	0	7
2025.08.12	17:30:00	3335.19	3338.96	3333.50	3336.24	5432	0	7
2025.08.12	17:45:00	3336.23	3338.55	3332.43	3337.51	5814	0	7
2025.08.12	18:00:00	3337.48	3344.80	3337.02	3343.10	5615	0	7
2025.08.12	18:15:00	3343.08	3359.29	3341.93	3354.90	6304	0	7
2025.08.12	18:30:00	3354.85	3358.25	3349.86	3353.40	6625	0	7
2025.08.12	18:45:00	3353.40	3354.37	3348.97	3349.80	5087	0	7
2025.08.12	19:00:00	3349.80	3350.60	3346.70	3346.99	4576	0	7
2025.08.12	19:15:00	3347.00	3349.23	3345.94	3348.96	4381	0	7
2025.08.12	19:30:00	3348.98	3351.27	3347.28	3349.07	4096	0	7
2025.08.12	19:45:00	3349.08	3349.96	3347.23	3349.50	3424	0	7
2025.08.12	20:00:00	3349.50	3350.01	3347.95	3349.98	3422	0	7
2025.08.12	20:15:00	3349.99	3350.67	3347.39	3348.11	3911	0	7
2025.08.12	20:30:00	3348.10	3349.87	3347.77	3348.38	2927	0	7
2025.08.12	20:45:00	3348.37	3349.08	3346.47	3349.03	2843	0	7
2025.08.12	21:00:00	3349.02	3350.89	3348.44	3349.13	2787	0	7
2025.08.12	21:15:00	3349.13	3350.60	3347.96	3349.06	2947	0	7
2025.08.12	21:30:00	3349.06	3349.61	3347.57	3348.67	2518	0	7
2025.08.12	21:45:00	3348.64	3349.75	3348.19	3349.06	2538	0	7
2025.08.12	22:00:00	3349.04	3349.44	3345.61	3346.62	2617	0	7
2025.08.12	22:15:00	3346.61	3348.45	3345.95	3348.25	2290	0	7
2025.08.12	22:30:00	3348.24	3349.32	3347.49	3347.88	2507	0	7
2025.08.12	22:45:00	3347.88	3348.50	3346.77	3347.65	2676	0	7
2025.08.12	23:00:00	3347.67	3347.81	3345.97	3346.73	1958	0	7
2025.08.12	23:15:00	3346.71	3348.39	3346.62	3348.04	1417	0	7
2025.08.12	23:30:00	3348.04	3349.47	3347.36	3349.35	1385	0	7
2025.08.12	23:45:00	3349.36	3350.12	3347.58	3348.09	1040	0	7
2025.08.13	01:00:00	3348.55	3351.63	3348.40	3351.40	1196	0	7
2025.08.13	01:15:00	3351.45	3353.75	3351.22	3351.97	1231	0	7
2025.08.13	01:30:00	3351.97	3352.21	3350.51	3350.51	987	0	7
2025.08.13	01:45:00	3350.42	3351.32	3349.96	3350.56	1067	0	7
2025.08.13	02:00:00	3350.56	3351.76	3350.08	3351.27	1296	0	7
2025.08.13	02:15:00	3351.27	3352.06	3351.02	3351.48	822	0	7
2025.08.13	02:30:00	3351.49	3352.07	3350.84	3351.42	1171	0	7
2025.08.13	02:45:00	3351.41	3351.41	3349.75	3350.58	1322	0	7
2025.08.13	03:00:00	3350.58	3350.81	3346.11	3347.87	2850	0	7
2025.08.13	03:15:00	3347.86	3347.87	3343.83	3346.64	2952	0	7
2025.08.13	03:30:00	3346.64	3347.00	3344.70	3345.46	2322	0	7
2025.08.13	03:45:00	3345.46	3346.04	3342.77	3343.65	2554	0	7
2025.08.13	04:00:00	3343.69	3348.77	3343.47	3348.55	3473	0	7
2025.08.13	04:15:00	3348.61	3349.30	3342.76	3345.73	3688	0	7
2025.08.13	04:30:00	3345.73	3350.02	3345.42	3349.65	3556	0	7
2025.08.13	04:45:00	3349.65	3352.12	3349.28	3350.87	3401	0	7
2025.08.13	05:00:00	3350.89	3351.62	3346.71	3346.89	3272	0	7
2025.08.13	05:15:00	3346.89	3352.08	3346.76	3352.00	2912	0	7
2025.08.13	05:30:00	3352.00	3353.43	3349.53	3353.02	3028	0	7
2025.08.13	05:45:00	3353.04	3354.36	3351.22	3351.82	2780	0	7
2025.08.13	06:00:00	3351.80	3352.18	3349.55	3351.00	2524	0	7
2025.08.13	06:15:00	3350.99	3353.07	3348.60	3351.49	2772	0	7
2025.08.13	06:30:00	3351.49	3351.60	3349.60	3351.21	1704	0	7
2025.08.13	06:45:00	3351.22	3351.49	3349.33	3349.73	1999	0	7
2025.08.13	07:00:00	3349.69	3352.39	3348.24	3351.75	2273	0	7
2025.08.13	07:15:00	3351.76	3352.37	3350.19	3350.64	1594	0	7
2025.08.13	07:30:00	3350.64	3351.01	3349.29	3350.36	1321	0	7
2025.08.13	07:45:00	3350.34	3351.88	3349.95	3351.82	1405	0	7
2025.08.13	08:00:00	3351.82	3352.10	3348.54	3350.17	1908	0	7
2025.08.13	08:15:00	3350.17	3351.32	3349.11	3351.01	1576	0	7
2025.08.13	08:30:00	3351.02	3351.26	3345.93	3346.08	3222	0	7
2025.08.13	08:45:00	3346.07	3349.51	3345.65	3349.28	2386	0	7
2025.08.13	09:00:00	3349.29	3353.98	3348.99	3353.55	3168	0	7
2025.08.13	09:15:00	3353.55	3356.62	3353.54	3355.12	3570	0	7
2025.08.13	09:30:00	3355.13	3356.54	3353.74	3354.83	3449	0	7
2025.08.13	09:45:00	3354.83	3357.57	3354.83	3357.20	3191	0	7
2025.08.13	10:00:00	3357.23	3359.33	3353.95	3358.16	3338	0	7
2025.08.13	10:15:00	3358.17	3360.86	3356.28	3359.21	3270	0	7
2025.08.13	10:30:00	3359.21	3360.98	3356.50	3356.87	2594	0	7
2025.08.13	10:45:00	3356.91	3358.81	3354.50	3354.72	2754	0	7
2025.08.13	11:00:00	3354.57	3355.83	3352.84	3353.93	3234	0	7
2025.08.13	11:15:00	3353.94	3355.83	3352.94	3353.95	2978	0	7
2025.08.13	11:30:00	3353.96	3360.28	3353.77	3360.02	2908	0	7
2025.08.13	11:45:00	3360.02	3363.51	3358.67	3360.27	3343	0	7
2025.08.13	12:00:00	3360.27	3360.95	3358.72	3359.36	2344	0	7
2025.08.13	12:15:00	3359.37	3363.44	3358.90	3362.23	2487	0	7
2025.08.13	12:30:00	3362.18	3366.22	3361.89	3365.38	3747	0	7
2025.08.13	12:45:00	3365.37	3366.64	3363.95	3364.73	3149	0	7
2025.08.13	13:00:00	3364.73	3366.21	3363.13	3364.06	2450	0	7
2025.08.13	13:15:00	3364.03	3365.96	3363.68	3364.13	1902	0	7
2025.08.13	13:30:00	3364.13	3366.77	3364.13	3365.64	2536	0	7
2025.08.13	13:45:00	3365.65	3366.99	3363.85	3366.14	2437	0	7
2025.08.13	14:00:00	3366.16	3367.13	3361.21	3362.79	3028	0	7
2025.08.13	14:15:00	3362.79	3363.16	3359.48	3360.25	3541	0	8
2025.08.13	14:30:00	3360.26	3362.27	3359.10	3359.14	3671	0	8
2025.08.13	14:45:00	3359.14	3362.42	3358.93	3362.32	2575	0	8
2025.08.13	15:00:00	3362.32	3363.80	3356.50	3357.32	3991	0	8
2025.08.13	15:15:00	3357.32	3361.89	3356.49	3358.74	3692	0	8
2025.08.13	15:30:00	3358.71	3360.08	3355.52	3358.45	4432	0	8
2025.08.13	15:45:00	3358.47	3361.00	3357.46	3358.17	3901	0	8
2025.08.13	16:00:00	3358.16	3358.25	3354.49	3357.60	4262	0	8
2025.08.13	16:15:00	3357.61	3358.41	3354.24	3357.36	3473	0	8
2025.08.13	16:30:00	3357.25	3362.55	3356.40	3362.35	5122	0	8
2025.08.13	16:45:00	3362.37	3365.87	3360.14	3365.13	5119	0	8
2025.08.13	17:00:00	3365.19	3370.81	3363.20	3366.75	5520	0	8
2025.08.13	17:15:00	3366.81	3367.45	3363.38	3365.09	4539	0	8
2025.08.13	17:30:00	3364.99	3366.75	3363.29	3364.03	3909	0	8
2025.08.13	17:45:00	3364.04	3364.27	3361.09	3363.16	3984	0	8
2025.08.13	18:00:00	3363.17	3363.75	3358.08	3358.40	4170	0	8
2025.08.13	18:15:00	3358.42	3358.49	3355.69	3355.91	4137	0	8
2025.08.13	18:30:00	3355.91	3357.40	3354.43	3355.38	3580	0	8
2025.08.13	18:45:00	3355.35	3357.83	3355.03	3357.83	2665	0	8
2025.08.13	19:00:00	3357.81	3359.63	3357.28	3359.28	3169	0	8
2025.08.13	19:15:00	3359.30	3360.49	3358.94	3359.70	2732	0	8
2025.08.13	19:30:00	3359.68	3360.90	3357.07	3357.31	2600	0	8
2025.08.13	19:45:00	3357.31	3359.67	3357.31	3357.98	2416	0	8
2025.08.13	20:00:00	3357.98	3358.97	3357.27	3358.46	2172	0	8
2025.08.13	20:15:00	3358.50	3359.44	3356.99	3357.60	2793	0	8
2025.08.13	20:30:00	3357.63	3357.92	3353.36	3354.54	2623	0	8
2025.08.13	20:45:00	3354.55	3355.30	3352.74	3353.67	2151	0	8
2025.08.13	21:00:00	3353.70	3354.41	3351.34	3353.11	2611	0	8
2025.08.13	21:15:00	3353.14	3353.31	3349.98	3351.02	2463	0	8
2025.08.13	21:30:00	3351.03	3353.37	3350.97	3352.63	1950	0	8
2025.08.13	21:45:00	3352.62	3354.43	3352.61	3353.79	1818	0	8
2025.08.13	22:00:00	3353.80	3354.23	3352.72	3354.03	1617	0	8
2025.08.13	22:15:00	3354.03	3356.96	3353.75	3355.70	1894	0	8
2025.08.13	22:30:00	3355.70	3356.25	3354.71	3355.82	1957	0	8
2025.08.13	22:45:00	3355.81	3358.88	3355.63	3357.89	2739	0	8
2025.08.13	23:00:00	3357.84	3358.25	3356.45	3357.65	1170	0	8
2025.08.13	23:15:00	3357.66	3357.66	3356.67	3357.08	1073	0	8
2025.08.13	23:30:00	3357.07	3357.08	3355.77	3356.24	869	0	8
2025.08.13	23:45:00	3356.25	3356.50	3355.63	3355.83	638	0	8
2025.08.14	01:00:00	3357.38	3359.06	3356.62	3356.95	1184	0	8
2025.08.14	01:15:00	3356.95	3358.05	3356.92	3357.07	783	0	8
2025.08.14	01:30:00	3357.08	3358.36	3356.65	3357.70	871	0	8
2025.08.14	01:45:00	3357.69	3358.31	3357.38	3357.59	812	0	8
2025.08.14	02:00:00	3357.58	3361.33	3357.58	3360.16	1528	0	8
2025.08.14	02:15:00	3360.15	3361.41	3359.88	3361.02	965	0	8
2025.08.14	02:30:00	3361.02	3363.07	3360.82	3362.91	1382	0	8
2025.08.14	02:45:00	3362.91	3363.49	3361.57	3362.80	1354	0	8
2025.08.14	03:00:00	3362.81	3368.57	3362.76	3368.01	3403	0	8
2025.08.14	03:15:00	3368.01	3373.13	3368.00	3372.99	3193	0	8
2025.08.14	03:30:00	3372.98	3374.78	3369.69	3371.13	3565	0	8
